 c =    0.10000000000000E+03   0.10000000000000E+02; m =     0
      0
    0.90000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    1.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
      8
    0.00000000000000   1.22244696870380  0.03266139261684      0   0.00000000000000  0.00000000000000      0  13, 15
    0.10000000000000  -7.84002764357404  1.78646216790159     -1   3.91627378467557  0.92754839620345      1  13, 13
    0.20000000000000  -0.33072971803822 -4.98200312398654     -1  -5.13740450225166 -0.34036936090196      1  13, 13
    0.30000000000000   3.39448669759414  6.85271994451780     -1   4.81888738234481 -0.06687986947983      1  13, 13
    0.40000000000000   1.32083116819234 -0.33467246159231      0  -2.01552768195852 -0.30980000876347      1  13, 13
    0.50000000000000   0.73621297787580 -0.80959254856820     -1  -3.13039274495242  2.43308711670550      0  12, 12
    0.60000000000000   0.05436508223359 -1.12721948549631     -3  -1.17272687945821  6.27418832617424     -2  10, 10
    0.70000000000000  -0.96841219366354 -0.89341098808461     -6   0.68651683167835  0.81114668413412     -4   7,  7
    0.80000000000000  -8.28590626951224  3.56013166508222    -11   0.99590411628209 -0.29625320281307     -8   3,  3
    0.90000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    1.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
      9
    0.00000000000000   0.00000000000000  0.00000000000000      0   5.11158283715785  0.39981634130160      1  15, 13
    0.10000000000000  -1.11860743760331 -0.14078233965925      0  -2.28029072849635  0.82713189301789      1  13, 13
    0.20000000000000   1.20597259652870 -0.21258615012773      0  -2.40223778503799 -1.95037251012632      1  13, 13
    0.30000000000000  -9.01670180747640  5.66704001412200     -1   4.16121469991643  1.61109126467546      1  13, 13
    0.40000000000000   1.74098993973625 -0.20599015489304      0  -1.41547271210985 -1.07763002230173      1  13, 13
    0.50000000000000   1.61991359851415 -1.51829930686852     -1  -6.19831969037133  3.85884869495350      0  12, 12
    0.60000000000000   0.35439824122949 -3.05937942135296     -3  -0.42728221116426  1.60645999226654     -1  11, 11
    0.70000000000000  -3.17578842766058 -3.31378350586471     -6   2.13842436338515  2.89196606355965     -4   8,  8
    0.80000000000000  -3.71067694120465  1.34392345551241    -10   4.34150441567089 -1.00835388196752     -8   4,  4
    0.90000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    1.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
     10
    0.00000000000000  -1.15474535651350 -0.03142557336015      0   0.00000000000000  0.00000000000000      0  13, 15
    0.10000000000000   2.61621548331126 -2.55246546810812     -1  -5.18315396179927 -0.66197134610318      1  13, 13
    0.20000000000000   1.08918095824667  0.34269503995310      0   3.39716982374901 -1.54969739125206      1  13, 13
    0.30000000000000  -1.55224369691674  0.03664839737903      0   0.39923509636068  2.72668833787507      1  13, 13
    0.40000000000000   1.89975785389229  0.11489126361436      0   0.32561290935963 -1.83501648270500      1  13, 13
    0.50000000000000   3.23137760550815 -2.53649680638199     -1  -1.09162856310928  0.50685254357842      1  13, 12
    0.60000000000000   1.44085931907228 -7.66685104618988     -3  -1.33432712574543  3.77233128769479     -1  11, 11
    0.70000000000000  -0.96395298852911 -1.14284772564494     -5   0.61205362957818  0.95771715311876     -3   8,  8
    0.80000000000000  -1.55487619430959  0.46038797605694     -9   1.76934351994685 -0.29611810527391     -7   4,  4
    0.90000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    1.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
     11
    0.00000000000000   0.00000000000000  0.00000000000000      0  -5.32313109808216 -0.42067859660835      1  15, 13
    0.10000000000000   1.17467462848292  0.03556887512214      0   0.17169150749285 -1.27033548573056      1  13, 13
    0.20000000000000  -2.61819075512328  5.33159920929798     -1   5.60336271745772  0.89694087722985      1  13, 13
    0.30000000000000  -1.09311901615073 -0.59811971056256      0  -4.31792711142154  1.89467142898606      1  13, 13
    0.40000000000000   1.57631338851754  0.56781784980814      0   2.95192264637769 -1.97374849967758      1  13, 13
    0.50000000000000   5.84333853695533 -3.72907736281275     -1  -1.69242253952068  0.49391572839646      1  13, 13
    0.60000000000000   0.47313896737051 -1.77878218686522     -2  -3.68734263185677  8.13053923976767     -1  11, 11
    0.70000000000000  -2.71385985457988 -3.68213719819144     -5   1.60865571931039  2.95878488050870     -3   9,  9
    0.80000000000000  -6.12471967421799  1.41402480334527     -9   6.77151872554616 -0.69221255773898     -7   5,  5
    0.90000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    1.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
     12
    0.00000000000000   1.10068792504048  0.03053863098144      0   0.00000000000000  0.00000000000000      0  13, 15
    0.10000000000000   2.08057975316900  2.82376849314264     -1   5.49459519981659  0.18106227393158      1  13, 13
    0.20000000000000  -1.26715646225260  0.08071498598456      0   1.01174083341151  2.63263100631775      1  13, 13
    0.30000000000000   2.12344187127943 -8.21434857474757     -1  -6.10992754137890 -0.89466181391775      1  13, 13
    0.40000000000000   7.00723982527207  9.54122803892042     -1   5.35113680207998 -0.90410838813823      1  13, 13
    0.50000000000000   9.54973888548299 -4.69789233050041     -1  -2.25769144504843  0.18909674234353      1  13, 13
    0.60000000000000   1.34682040156418 -3.82561401485245     -2  -0.91653306808117  1.60598130381492      0  12, 12
    0.70000000000000  -0.70884708359251 -1.11240256255618     -4   3.86585655022510  8.55537241461970     -3   9,  9
    0.80000000000000  -2.27633909052839  0.37783052849246     -8   2.44233638339317 -0.08856117607207     -6   5,  5
    0.90000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    1.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
     13
    0.00000000000000   0.00000000000000  0.00000000000000      0   5.50018712228072  0.43938997260175      1  15, 13
    0.10000000000000  -1.05175611233124  0.07507470423272      0   1.95392300852390  1.50722080964532      1  13, 13
    0.20000000000000  -7.05834350798477 -5.02295412646902     -1  -5.19691777662381  1.16572950088995      1  13, 13
    0.30000000000000   1.34052597364651 -0.35309746437122      0  -2.69521263024362 -3.54659615965560      1  13, 13
    0.40000000000000  -0.50067265504641  1.00046690905449      0   5.84994445519771  1.36629351006130      1  13, 13
    0.50000000000000   1.40059151269480 -0.47576009988497      0  -2.45766184837229 -0.53782669300044      1  13, 13
    0.60000000000000   3.42451167880321 -7.62589309644295     -2  -2.06699870698999  2.89423300222173      0  12, 12
    0.70000000000000  -1.71431144079524 -3.16021082416227     -4   0.84079850412428  2.32085277661164     -2  10, 10
    0.80000000000000  -8.00650490121092  0.80766043214582     -8   8.32500533155149  0.25958482371191     -6   6,  6
    0.90000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    1.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
     14
    0.00000000000000  -1.05578850221762 -0.02989378349730      0   0.00000000000000  0.00000000000000      0  13, 15
    0.10000000000000  -5.77416328366448 -2.65330817728760     -1  -4.98145359025331  0.40794993497425      1  13, 13
    0.20000000000000   7.26741884117921 -4.67859517391424     -1  -5.01569022595143 -2.09585944270761      1  13, 13
    0.30000000000000   1.28810078927225  0.48342399551947      0   3.64561508465041 -3.30177702730892      1  13, 13
    0.40000000000000  -1.50265045846826  0.53462590124529      0   3.25033248958326  3.79020262337175      1  13, 13
    0.50000000000000   1.81857061909105 -0.31051430890232      0  -1.85176941576753 -1.65201704448529      1  13, 13
    0.60000000000000   0.78969583035611 -1.40649089722258     -1  -4.24649086563706  4.71637674428564      0  12, 12
    0.70000000000000  -3.81905845495493 -8.46063462332889     -4   1.61880778868509  5.91612101476098     -2  10, 10
    0.80000000000000  -2.67141999153750  0.09342047394216     -7   2.68760913757690  0.27104924707446     -5   6,  7
    0.90000000000000   0.96049611976044  7.23693162538997    -13  -0.00872364724499 -1.21857734429962    -10   1,  1
    1.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
     15
    0.00000000000000   0.00000000000000  0.00000000000000      0  -5.65062332897596 -0.45655091510292      1  15, 13
    0.10000000000000   8.17882356227967 -1.74246711468725     -1  -3.79518567761851 -1.51091212263324      1  13, 13
    0.20000000000000   1.20118046773023  0.18754160529961      0   1.86808021320368 -2.92144441436364      1  13, 13
    0.30000000000000   0.40264181565945  9.26074250989892     -1   7.09866273980309  0.35385628174688      1  13, 13
    0.40000000000000  -1.71707606454745 -0.31762454587608      0  -1.87325960390204  4.56104151473721      1  13, 13
    0.50000000000000   2.03629805370645  0.07500042270109      0  -0.09203503849362 -2.80821897036202      1  13, 13
    0.60000000000000   1.66509739297620 -2.39106752793111     -1  -7.94992989492207  6.83191665989933      0  12, 12
    0.70000000000000  -0.77547777199045 -2.13796778559852     -3   0.26170218520116  1.41837217415308     -1  10, 10
    0.80000000000000  -8.47143024752607 -0.27428747638331     -7   8.23111307766689  1.42924963455861     -5   7,  7
    0.90000000000000   0.21038565728514  3.00589119673899    -12   0.28941693976876 -4.92584546062236    -10   1,  2
    1.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
     16
    0.00000000000000   1.01740866342510  0.02942975681101      0   0.00000000000000  0.00000000000000      0  13, 15
    0.10000000000000   8.30890322726892  2.13858914734623     -1   3.84685067154285 -1.00621894528621      1  13, 13
    0.20000000000000   0.95221555545629  6.22069972456072     -1   6.60015376888647  0.22903281302965      1  13, 13
    0.30000000000000  -1.25438039350279  0.47702667074961      0   3.67474078311905  4.28491516886499      1  13, 13
    0.40000000000000  -0.89984897647160 -1.08996562842682      0  -6.72458979178667  2.34418709397694      1  13, 13
    0.50000000000000   1.85559513896694  0.63908150688036      0   2.74305494295598 -3.32457236938850      1  13, 13
    0.60000000000000   3.22312986614210 -3.72131603345503     -1  -1.35160534183466  0.84931665707050      1  13, 12
    0.70000000000000  -1.40472749183800 -5.10444855571463     -3   0.29855133938695  3.19869151320708     -1  11, 11
    0.80000000000000  -2.55694274201020 -0.26056828590930     -6   2.39418026062798  0.60008117341114     -4   7,  7
    0.90000000000000   0.00799452464431  1.19391188550315    -11   0.23794078394258 -1.90982885508922     -9   2,  2
    1.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
     17
    0.00000000000000   0.00000000000000  0.00000000000000      0  -5.77962554139293 -0.47256945644728      1  15, 13
    0.10000000000000   5.27677692690248 -2.51703032367457     -1  -5.17725382769739 -1.29499149768581      1  13, 13
    0.20000000000000   1.12155000840783 -0.22330578871831      0  -2.46561504094812 -3.42217085840911      1  13, 13
    0.30000000000000   1.29656061211020  0.49767200687642      0   3.93257097097225 -4.20761467857763      1  13, 13
    0.40000000000000  -0.54140086015629  1.21686865102308      0   7.65088974486623  2.21264190902013      1  13, 13
    0.50000000000000  -1.15183818170006 -1.20690761218843      0  -5.84456173895123  2.41944639078582      1  13, 13
    0.60000000000000  -5.73317678262449  5.23953661460049     -1   2.06926223003002 -0.82888064125932      1  13, 13
    0.70000000000000   0.21603609035310  1.15199565345557     -2   0.01254784347732 -6.78111339193117     -1  11, 11
    0.80000000000000   7.35357549069144  1.28310211078263     -6  -6.61835892780484 -2.20555439920289     -4   8,  8
    0.90000000000000   0.26323721672577 -4.54122494879896    -11  -1.36659214509519  7.06896135396644     -9   3,  3
    1.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
     18
    0.00000000000000   9.83872237968326  0.29109144650514     -1   0.00000000000000  0.00000000000000      0  13, 15
    0.10000000000000   9.71379632746111  1.39024104178309     -1   2.31012235078813 -1.53470769245539      1  13, 13
    0.20000000000000   7.99970994443876  5.03482461062810     -1   5.33123181466420 -2.05115815420417      1  13, 13
    0.30000000000000  -0.01078272237066  1.00526261696285      0   7.93919077427836  0.56337927412540      1  13, 13
    0.40000000000000  -1.66085220001790  0.47486365725293      0   2.98589054942308  6.11784396225151      1  13, 13
    0.50000000000000   0.00182793432338 -1.49433141130261      0  -7.68846248660133 -0.26030812306412      1  13, 13
    0.60000000000000  -9.35411171953337  6.53010736796489     -1   2.80457518580089 -0.42843974159261      1  13, 13
    0.70000000000000   0.24151004855196  2.45737349961199     -2   0.13983352505930 -1.34920695650089      0  11, 11
    0.80000000000000   2.01646298663250  0.50651054589646     -5  -1.73906977585726 -0.73612525603888     -3   8,  8
    0.90000000000000   0.20611846577545 -1.65626099804858    -10  -0.66662420066934  2.50531484275249     -8   3,  3
    1.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
     19
    0.00000000000000   0.00000000000000  0.00000000000000      0  -5.89078999780326 -0.48774274045422      1  15, 13
    0.10000000000000   2.22394754965444 -3.02460532142521     -1  -6.02364695578348 -0.89798439352934      1  13, 13
    0.20000000000000   6.20920297443864 -5.48684267034287     -1  -5.91990185039657 -2.43810436550291      1  13, 13
    0.30000000000000   1.32037538908709 -0.44048307127594      0  -3.43169808006281 -5.34785199911525      1  13, 13
    0.40000000000000   1.58637428697517  0.70813783195233      0   4.70887248042960 -5.85047030340602      1  13, 13
    0.50000000000000  -1.26050820773342  1.23020751974598      0   6.62782787361414  4.04766395591983      1  13, 13
    0.60000000000000   1.39285479197169 -0.68829017235699      0  -3.24764030855267 -0.52781553006017      1  13, 13
    0.70000000000000  -0.02831748726810 -4.95116951593035     -2  -0.54199671114239  2.51227248099022      0  12, 12
    0.80000000000000  -5.27391740002047 -1.75810438184540     -5   4.34211919610236  2.27198823515923     -3   9,  9
    0.90000000000000  -1.12164670628490  5.79774572411084    -10   2.91946449307683 -8.50962927815241     -8   4,  4
    1.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
     20
    0.00000000000000  -9.54050809486933 -0.28908357036394     -1   0.00000000000000  0.00000000000000      0  13, 15
    0.10000000000000  -1.01184415623748 -0.05143284434545      0  -0.57574936595214  1.93784970983691      1  13, 13
    0.20000000000000  -1.15878294819817 -0.18911205414458      0  -1.98323159049263  3.77675395569290      1  13, 13
    0.30000000000000  -1.18930918911770 -0.65318503061855      0  -5.34773793013877  4.51135176408844      1  13, 13
    0.40000000000000  -0.26035612788168 -1.43361707573367      0  -9.53900339923028  0.54720541800291      1  13, 13
    0.50000000000000   2.07589909472724 -0.34893840314302      0  -2.00610414930768 -7.08489096502559      1  13, 13
    0.60000000000000  -1.87453627906613  0.54067460182466      0   2.93535322502563  2.06191718285706      1  13, 13
    0.70000000000000  -0.86889328009831  9.40900630890771     -2   1.49846847410471 -4.35769482884633      0  12, 12
    0.80000000000000   1.31549880296315  0.55614242746511     -4  -1.02913440067711 -0.65517757682120     -2   9,  9
    0.90000000000000   0.51825743648479 -1.94930775344409     -9  -1.18008469580458  2.77111687752176     -7   4,  4
    1.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
     21
    0.00000000000000   0.00000000000000  0.00000000000000      0   5.98670514183160  0.50230078021607      1  15, 13
    0.10000000000000   0.68620646519110  3.25431399703772     -1   6.32948331147708  0.37113721723864      1  13, 13
    0.20000000000000   0.49620257593409  6.80101022682469     -1   7.33878999711774  0.36648146586017      1  13, 13
    0.30000000000000  -0.28770099985071  1.05464974146965      0   8.54136289252945  1.79311486099617      1  13, 13
    0.40000000000000  -1.33622034519420  1.01728048239466      0   6.74567070703852  6.18373605151577      1  13, 13
    0.50000000000000  -1.94677666737325 -0.85690308885980      0  -4.78673606681635  7.04290115432140      1  13, 13
    0.60000000000000   2.23990268580718 -0.13695162409307      0  -1.38678290709561 -3.87428089926505      1  13, 13
    0.70000000000000   0.33469929693482 -1.68252603460188     -1  -3.47849550135170  6.98929368256312      0  12, 12
    0.80000000000000  -3.12770743771692 -1.63196853526141     -4   2.31121281007598  1.77642920088266     -2   9,  9
    0.90000000000000  -2.15833036605967  6.29797330604243     -9   4.46630023971107 -8.65323445106211     -7   5,  5
    1.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
     22
    0.00000000000000   9.27149297862038  0.28812498004467     -1   0.00000000000000  0.00000000000000      0  13, 15
    0.10000000000000   9.70004155171082 -0.39692891637390     -1  -1.18240420526512 -2.18288612758026      1  13, 13
    0.20000000000000   1.12184870741461 -0.19313930274632      0  -2.11772240791604 -4.31536989815396      1  13, 13
    0.30000000000000   1.45212308815004 -0.23617027109001      0  -1.78431301512535 -6.63708396630684      1  13, 13
    0.40000000000000   1.85222853979765  0.32430029828527      0   2.43032371922964 -8.36658463975227      1  13, 13
    0.50000000000000   0.76581791193300  1.77344040608238      0   1.02646761945081 -0.26978973784041      2  13, 13
    0.60000000000000  -2.29396007421997 -0.52529549838155      0  -1.61261177223007  5.24390947602712      1  13, 13
    0.70000000000000  -0.89828956116033  2.82096264779501     -1   0.71206857067044 -1.02393786802745      1  12, 12
    0.80000000000000   7.08050843782766  4.48720087672547     -4  -4.90370071685972 -4.54669907474592     -2  10, 10
    0.90000000000000   0.83173803926411 -1.95576671696364     -8  -1.59630882890894  2.59049141937153     -6   5,  5
    1.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
     23
    0.00000000000000   0.00000000000000  0.00000000000000      0   6.06928435813618  0.51643217650652      1  15, 13
    0.10000000000000   3.25984447483362  3.22229130173864     -1   6.13845259768044 -0.23058270465800      1  13, 13
    0.20000000000000   6.57693675524625  5.95500784034312     -1   6.45636581384264 -2.06410618348968      1  13, 13
    0.30000000000000   9.19131573431245  9.06881315841842     -1   7.60799375802880 -3.81063004562156      1  13, 13
    0.40000000000000   0.73761139980789  1.47828303390884      0   1.04017454634696 -0.29852721512228      2  13, 13
    0.50000000000000  -0.95666354996752  1.76898756479373      0   1.04734121066779  0.45108073767569      2  13, 13
    0.60000000000000  -1.84845945015138 -1.32143220262381      0  -5.64625445082597  5.14287575702885      1  13, 13
    0.70000000000000  -2.01932261757907  4.41039633013291     -1   1.30945375348481 -1.34039951364930      1  13, 12
    0.80000000000000   1.52341434984967  1.16313740704897     -3  -0.97836652844775 -1.10119726661795     -1  10, 10
    0.90000000000000   3.00775923333846 -5.83720686680666     -8  -5.41815298946795  7.42997193173187     -6   6,  6
